train_r2,test_r2
0.8129973764449216,0.6828906080454277
0.787914185365789,0.8767531957576418
0.7622960610666515,0.885796627076713
0.806336494116482,0.7872908226019555
0.7979096569497937,0.8440687298979719
0.813762017775968,0.6885921919905067
0.808197854032848,0.7441505820003698
0.815296753597986,0.6476775621539359
0.7994504748666778,0.8340086344729711
0.807952826070138,0.727974395845099
0.7865105364076882,0.8851545782622874
0.8186997401761481,0.6323190840495857
0.8035210616720032,0.794191325634023
0.7946343155741453,0.8874192306339874
0.8031553230706807,0.8059993150639514
0.8069789697935822,0.7623048183681553
0.798561556306511,0.8514883903134706
0.7747425356010943,0.8937501180097277
0.8000502282869197,0.8232215448077908
0.7914371060624845,0.8892725363688707
0.8022547909244859,0.8176878650634134
0.8184587177931506,0.4292654438019615
0.7987717398023562,0.8472524269645546
0.8154355439648096,0.6573958739122172
0.7897242924255198,0.8541687560203393
0.8013528456169678,0.8243066543888897
0.8045671996293333,0.7931243950679118
0.7969453124560183,0.8333105498391384
0.7840995168697321,0.910119749187102
0.7747313987534136,0.9055918186187014
0.8011381337881939,0.8153772077277717
0.7971759423506581,0.8460719062420923
0.8058397152910162,0.7685545490051664
0.810164272952306,0.7028560808361143
0.7992741501381055,0.8434298516833945
0.8176605609909071,0.6254945517567021
0.8117325001450398,0.3067480003215596
0.8028149735612587,0.8101230478525834
0.8124053165453087,0.6383482658555714
0.8133734176240868,0.69790586113661
0.8015625950632558,0.824089988112644
0.7946197861936837,0.8592686445470653
0.7827905544395934,0.9054071237706417
0.7907583283794202,0.8572020680913718
0.7978171982732231,0.8489963450921871
0.8150309410548103,0.6224804853963093
0.8059645124086421,0.7748899467363389
0.8122645055525791,0.6844547111788799
0.8140601803927169,0.6782434626451618
0.7992779436194655,0.8351528956801325
0.8118294391718872,0.7604329203775947
0.8025921165481607,0.80811055633878
0.8087841804043019,0.7254059174338643
0.7913998625182254,0.8871165914315232
0.8042670201128602,0.7936279567871549
0.8110218785580696,0.7133415577376848
0.8027003135740793,0.8100495434949951
0.7927495261271329,0.863848975772423
0.8019865223897845,0.8132164877943688
0.7949916612359453,0.8793561708673936
0.8083720318067269,0.7287060474968339
0.8022180365394046,0.8104232783818293
0.8037473749069327,0.7979541927565874
0.7915303482915905,0.8681824700795395
0.8041921486644592,0.7939364128913914
0.7944131944998595,0.8482326802897582
0.8016344254463947,0.8219011909259728
0.8122490044186543,0.7047912292162968
0.8124769219630645,0.6642439922765091
0.8018716973054864,0.8123902900037303
0.8054323471180515,0.7826421155080925
0.7843651718029612,0.9107485692492313
0.8123230408725206,0.7080046688076223
0.7992419240846276,0.8318772568293191
0.8018775519910413,0.8197736138315727
0.7979972349889733,0.8242147168876324
0.8062542874471484,0.7687864448212478
0.818037435272003,0.5604661732468204
0.8119786671704864,0.6738140067887637
0.8113756745205997,0.7071382211248738
0.8066057364653152,0.7777518069951379
0.8106781775597989,0.6860673967882747
0.8096284341880964,0.6947825625010283
0.7964518719747554,0.8426942246766702
0.7958119544370021,0.8534783600476366
0.8107256960571629,0.6197742897958813
0.7981439364826697,0.8306182284507435
0.817860312581455,0.44765272784087706
0.8078204397685387,0.7423768668346236
0.8009593496469467,0.824297209923377
0.7940107362220461,0.864711454165553
0.7989009249742303,0.848625260982025
0.7979404111586935,0.8309822065440171
0.8087990858535173,0.7035964633797686
0.7872997011576196,0.8696892920606895
0.820974747009753,0.4403282178258192
0.8086478245513213,0.7337486989434285
0.8004361512254121,0.8394955873608848
0.8103616616140983,0.5852273971921663
0.8090038881611914,0.7308044409054437
0.7856181702061176,0.9119878533737745
0.8207489123743557,0.3537265165282122
0.8097156253393691,0.73385554484393
0.8002410573559233,0.8278390294813791
0.8070772606064764,0.7176464902980364
0.784322617280041,0.906698803672331
0.8103009861824589,0.43361567120012023
0.8094602140483723,0.7318124041234403
0.8034524499545437,0.8034601056293678
0.8157260869933379,0.4375866499161579
0.8007563963984435,0.8269663179941673
0.8084344441085418,0.7462648115255788
0.8074533283835257,0.6761276911210969
0.8150523038226427,0.6377633105198248
0.8131324075159707,0.6033196291959264
0.8116863565938274,0.6473421742621636
0.8044755526881481,0.7793240773032095
0.8081624830430107,0.7158221412900521
0.7909371765201119,0.8953249991771183
0.7981674857110259,0.8323504115287417
0.813311598142244,0.5205923482289649
0.8039212787631768,0.7985281076442509
0.8106379038655147,0.691146771951362
0.8052784675768335,0.7850721117238704
0.8063067477663679,0.7377077017640874
0.815982168679446,0.5763549249042286
0.7919608706639514,0.847599474953337
0.8216535366714942,0.4902828288854597
0.8094298814138271,0.7012169007595324
0.8055817513536409,0.7787501215021337
0.8077627979613123,0.7708454673886409
0.8003464560619146,0.8179804976240349
0.8092074471411943,0.6687134520319491
0.7929604262688613,0.8544844136216545
0.7872929127623127,0.9141803772216262
0.7996305664619168,0.8440910046338442
0.7963446275523104,0.8521560339620645
0.8071026541655875,0.725136296145988
0.8006025891355092,0.8265378958476005
0.7914280078603908,0.8532496822971266
0.8144659333657421,0.6395718813858232
0.7791331037403251,0.8990746949850046
0.7872390167509786,0.8920603496938906
0.7900611924444249,0.8893399079793877
0.8061955995521393,0.7750482816954292
0.7961535581252055,0.8545677156769341
0.794164667964701,0.8455823161917149
0.8178388305299724,0.3411476753034758
0.7815043935785653,0.8856861793716456
0.8050970919718569,0.791731780559783
0.8006309134156275,0.8275434583113876
0.7992860834084469,0.8385874351452394
0.8072769963668326,0.7684322098864214
0.8011997063060312,0.8203176162741466
0.791128342320766,0.8681059764529692
0.8033588837974205,0.8051518222048549
0.7962480520016633,0.8401212164522697
0.8093454399448294,0.7361242390242746
0.8209365537297965,0.39857176032846187
0.8022862697344915,0.816923099786157
0.8114396719035133,0.671737636881752
0.7924975622535345,0.8800586182247017
0.8071905464064101,0.7557209408090977
0.8095502903672326,0.7515709502593754
0.8082400207744929,0.7075717671466247
0.810840887776631,0.7034475715952526
0.8185586957562039,0.6247095314123073
0.806674151696474,0.7485642105109995
0.7850643126270894,0.9005382705257232
0.7713132498022942,0.8896269295070688
0.7834335750825847,0.9090593106425279
0.8067626182587865,0.7787386829448176
0.8095257206424555,0.7135238957991541
0.793946483037318,0.8649060087669651
0.7925473387250873,0.8787031900899384
0.8056891780510329,0.7742278811480994
0.7975365546265488,0.8417681351014317
0.7738150870723615,0.8865378668124222
0.7969087031711019,0.8457556607534827
0.7992460820715915,0.8261877786167422
0.808270500550756,0.7575738679857882
0.8161971085542563,0.407665254356824
0.7724611274921983,0.8874823411707957
0.8068614147407442,0.6420799667284829
0.8069082854098714,0.7625770932084153
0.7984235471649967,0.8436427783557378
0.8001513761595311,0.8398294742389668
0.8082259358034162,0.6817280463595368
0.7988350103859554,0.8388012362973306
0.8150421574460978,0.572503724598252
0.8122861694306558,0.6324666162504524
0.8126884932321444,0.6839039297468579
0.7993876554063405,0.8445203722439704
0.7977263015312634,0.8564081647915739
0.8016122082189803,0.822892487949326
0.7806854132799219,0.9082510940141485
0.8042279561967436,0.7955183333816789
0.7939792166015078,0.8531645129864562
0.8047666638711021,0.7967387986046492
0.7908438077491928,0.8502954592339442
0.805651307585814,0.7720983243250283
0.8228192755127341,0.30005482897577407
0.8040734403978662,0.7944133325235153
0.7914370025926565,0.8805120035454808
0.7987038125412238,0.8352339052059669
0.7893556696227015,0.8838936136615753
0.8180293369282464,0.576730750433922
0.8160331425041264,0.6517480431569259
0.7804373947624732,0.9178109009794647
0.8075416514204183,0.7386968472984495
0.8029825965644158,0.8080903008468654
0.8001156548083029,0.8311671666400852
0.8085280396366672,0.7181813702989603
0.8085256023734102,0.6603758988543
0.8007771378227927,0.8329989842990242
0.808552170478642,0.7720932352034284
0.8055356823625478,0.7707329437131308
0.8077987100201498,0.7572170451433223
0.8021713980599657,0.8186705873405835
0.8043322432347055,0.795107766871879
0.8093361316355231,0.739750415685668
0.8014279507218409,0.8188356599623828
0.8052116964877087,0.759757418691133
0.8073162991600681,0.7622446992567602
0.7996882487672208,0.8428169157581188
0.8002233902894191,0.8372842712287034
0.8044092062239507,0.7923230541450315
0.796414255526259,0.8417541816975448
0.8109418940921693,0.6900928992938029
0.8152353577014866,0.6432167123000052
0.8058896046805905,0.7756989422335366
0.7988814860895906,0.8234748646975231
0.8087279514448834,0.7055583495624427
0.7891708493555574,0.892329596682475
0.8043123058395986,0.7992532041792391
0.7974588866042978,0.8482365194210004
0.8015257026417497,0.8239525666734009
0.803770358575067,0.7988552657812945
0.7882130224343527,0.8841965576378576
0.8076416328239719,0.7379927772536594
0.7788655083754672,0.9266536503722445
0.7999999054117088,0.8419443986736608
0.792013189149813,0.874846812950049
0.7662456562941269,0.9152764074477641
0.7976289209950579,0.855076830572422
0.7978237338864226,0.8699480230995342
0.7978286329282276,0.8458618942202384
0.8114222734470634,0.6015066712631539
0.8058786313654072,0.7743545026831491
0.8141307054808066,0.43268524527777896
0.8115430863401942,0.6057992410953996
0.8027951459157603,0.8038505241892995
0.7817213760319421,0.872197608646986
0.7962969879123918,0.8548513751533435
0.7981302255052122,0.8447098697350993
0.8063361594600451,0.7755186011720938
0.8026051355649675,0.8118966171737403
0.8146306403040499,0.5213703170929105
0.8107147220388093,0.5815322554340097
0.8040651534477926,0.7974923318232907
0.8004631688689596,0.8381106319339727
0.805455490491994,0.7662949185770711
0.8035398706493105,0.803174922329309
0.795037377362759,0.8328795742213286
0.8124789585969776,0.7153670188407839
0.8009599667035376,0.8288412955719158
0.799693280684939,0.8435994711853645
0.8165860377721359,0.5012084212449501
0.8144223142961438,0.5754956067660733
0.7968142188270919,0.861099727147089
0.803499237386746,0.8030336548086453
0.803566026466088,0.8031810579104914
0.7932984551137123,0.8512425639512048
0.7752941021838373,0.8837987061962633
0.8075134524781378,0.766625824843604
0.7846124245725021,0.859564803019866
0.8108961034053936,0.6555496210893252
0.8106702199090955,0.6981691371241667
0.809375437687029,0.7388170928166624
0.7829372298824984,0.8584499608989574
0.7927995153651718,0.8753751211552878
0.7906905809303261,0.8877688629640894
0.803179115282971,0.8077100217990187
0.8036895262784021,0.8007331110260356
0.8112242972935169,0.5713976467546819
0.803657288414587,0.8021544139065402
0.8058583930537053,0.771310389655664
0.8029918556470307,0.8063334233851921
0.8174708096148743,0.5737684932541988
0.8113136725196312,0.6515657954514864
0.8051736457695049,0.7923505153634728
0.7913442741957406,0.8468857698010845
0.7862741572038683,0.8717897356356853
0.8041349980545104,0.7988120107376783
0.7974777807155041,0.84146713929061
0.7890204288758746,0.8788245920575
0.7942531203875501,0.8566575145359664
0.7915759463215066,0.8996621559877935
0.8030109834682209,0.8068341459842036
0.8047131940871008,0.7883001299552608
0.8132908819628879,0.6925476007052088
0.7815357345397015,0.9226941774532333
0.7965465124849268,0.8440779551674382
0.8039342485792544,0.7989523143312475
0.803622512878392,0.8018853973454819
0.8118105768215034,0.6253985403716387
0.7976337786775806,0.8684292241364324
0.7865292588572517,0.8976545069324903
0.7947511647576975,0.8716851449025209
0.8018468149117639,0.820923476393661
0.8198082534033271,0.5495911760176082
0.7831441424970076,0.8874356107271927
0.8006167510318314,0.8291992347333923
0.8008939479710507,0.8185655513069714
0.7962218236308176,0.8601411275852939
0.7952456019460117,0.8663889523607003
0.8044070624846126,0.7920592854021179
0.7880059240330256,0.8795858422793892
0.8119825945920858,0.6780257327409593
0.794514923694789,0.8450507169587715
0.8177801962400855,0.46463142442164884
0.8053019843110008,0.7754297804389906
0.793900059847723,0.8864606727312354
0.7930791438002514,0.8489137635883583
0.8147609443087075,0.3687875104515388
0.8046266140189148,0.7916133084615886
0.8166822850114768,0.5779363781331777
0.7943192465175515,0.8490504914951096
0.8138657770758222,0.5734287607798418
0.8056714594455626,0.77977763820354
0.8040814588148837,0.7960112466064746
0.8115555153080954,0.5199973703820608
0.7840586334157988,0.8903070955211636
0.801806972184916,0.8219244300263372
0.8097033705796686,0.5089726345351877
0.8066306958130678,0.7735859361362304
0.8045595810660262,0.7827649312300123
0.8231627768479202,0.5416632979030815
0.8192318127522058,0.5591458390940598
0.796315345047169,0.8686755103939274
0.8032881598701662,0.8051185842062112
0.8058075630332111,0.7726632849764469
0.8123608202808739,0.6263301077428021
0.7910353141053522,0.8820785064499085
0.8067535190597152,0.7291306464780994
0.8072347757051923,0.770016044238684
0.7940801782943692,0.855519324408506
0.802162131223938,0.816525281998785
0.7875535780705316,0.8674697909994272
0.7806862357862357,0.8655935373021157
0.8113766675261636,0.6152752753806119
0.8105567709744244,0.6412827862844852
0.8037079647932103,0.8006035337238632
0.8133727586610467,0.530652914383321
0.8240203024556321,0.012758380425957339
0.8158455938367978,0.4830491233203893
0.8031224300627438,0.8077323674892432
0.8081317927235991,0.7494926975335896
0.8046725268968093,0.7912285437196294
