train_r2,test_r2
0.8225670096144303,0.8114007783971826
0.8017043171668081,0.9288178409215414
0.8302153689736894,0.6888941487720137
0.815329846125951,0.8569513273065528
0.8200711394625374,0.8362122668135178
0.8241148211839526,0.7891486557248049
0.8207463260276335,0.8372361651298798
0.8118553182875285,0.9017427903523082
0.8257637385885137,0.7831841408686993
0.8196862926238979,0.8464458874239369
0.8292286182735107,0.6863949275328423
0.8188263384144343,0.8468977588451533
0.8223848871365519,0.8184921318969898
0.8250385844834107,0.7955235907686906
0.8305565997201008,0.6808851978176469
0.8156196551200504,0.8507209116855761
0.8161857938563519,0.8645005072028819
0.8212641467075017,0.8303057336215647
0.8320749207514835,0.6778166885359507
0.8235013542737412,0.810239196224252
0.8205239838134202,0.8271439018914731
0.827694178907668,0.7561956489188105
0.8269056586505105,0.7981255734864575
0.8322876641045853,0.7314345293505664
0.8278596421401052,0.7718916247164017
0.8311099864164737,0.6132056892202331
0.8091547745846545,0.8908451276459508
0.8280661521573416,0.7578563934484535
0.8328703752517126,0.6834917192642603
0.821390348330818,0.8263450203009579
0.8315327802702905,0.5519382812727308
0.8230187015786745,0.7998681966963546
0.8072941748915132,0.8791517247029128
0.8265456520388904,0.7655676184632593
0.8130889559764916,0.8693835955040023
0.8331596424115559,0.49229519693104573
0.82898668737253,0.750481839592112
0.8310665047715914,0.6293573233947574
0.8252938395396535,0.8050350781910047
0.8279711496384615,0.7316115632697987
0.8230394184057879,0.8086444914803218
0.8312155060476798,0.5532813625190107
0.8035596390457163,0.8982447689873141
0.8106633581749914,0.8965972239077449
0.8207206039077515,0.8374384228499101
0.8303516905369056,0.7243720457854822
0.8110999903500842,0.8819892716620932
0.8294833158233166,0.6921129730490232
0.8251242134412193,0.7834746935783574
0.8204041093331957,0.8377883048907324
0.8097683941005035,0.8741838893282103
0.825667885062804,0.791788172795877
0.817370140825725,0.8673545071211126
0.8188020518716292,0.8597586395341643
0.8317811215729033,0.7164133947218403
0.8299883652914959,0.738631406575142
0.8261160141462682,0.751362234363417
0.8258757711328154,0.7427703290619252
0.7943794675995706,0.9236580635288704
0.8222662446410801,0.8197079630472879
0.8221503153330145,0.8209739115072708
0.8292315833783337,0.7001385536787703
0.8290145929594795,0.699966805754478
0.8266862650254261,0.7587326082891648
0.820566808811354,0.8322476851465266
0.8184606526381034,0.8576914206972399
0.8254544212546281,0.7947000472799727
0.8295251531095221,0.7173369245111476
0.831322314607977,0.7143715303449995
0.8259788978855879,0.7722797559473473
0.8297036597739798,0.7094736009988118
0.8199855985571269,0.8425517211258434
0.8242980228147031,0.7987821878990075
0.8339165019633151,0.7233120877976236
0.8324454977674629,0.6354976287608514
0.8197124481949509,0.8474989991002828
0.82086674368994,0.8321734297473639
0.8203385423179048,0.8378316141479831
0.8225856364591492,0.8160429469393331
0.8156272451685563,0.8858930459416663
0.8219144271442198,0.8226993620743306
0.822599559301858,0.8174473396293911
0.8296882467960442,0.7048079940604276
0.8197911235970485,0.8477729245260688
0.8272399086141882,0.7804607183191654
0.8125567595333896,0.8775376264066865
0.8195114347995236,0.8490297637836626
0.8223876640468766,0.8175788186173724
0.8167626960364789,0.8720354466920847
0.8164643140059483,0.8573741019987261
0.8236904323358927,0.8023498679104599
0.8164713495423268,0.8633409094004185
0.8395067756156985,0.5685946527355635
0.8327509570735673,0.42638953456613204
0.8160995576500951,0.8488995856494199
0.8199961905623622,0.8391548227091342
0.8142091804604719,0.8682947214839969
0.806482752821955,0.8865319788582967
0.8173481267560037,0.8836495938415123
0.8377751659703169,0.5944786054347864
