train_r2,test_r2
0.8278915870712517,0.7227262639968882
0.8145049693794163,0.887439879556765
0.8028853728325048,0.8846900232210482
0.8269310645965959,0.7668324471139231
0.8357311100905063,0.44475421575594043
0.8318400138245485,0.6117323591185676
0.8126103813468395,0.8895110942604036
0.8180505114417268,0.847116490240322
0.8196719479664898,0.8405590173008683
0.814665896021404,0.8575370810097691
0.8210749791554703,0.8292259632229906
0.8187868084779018,0.8598364248858495
0.8255383326706026,0.7663542896850284
0.8281474635386679,0.7300481905455612
0.8298202729922213,0.5835632848782427
0.8128774359266114,0.8902738245695029
0.8324677112376937,0.6136893970263987
0.8310894773010806,0.5792513674656621
0.8270827301645421,0.7198932942148308
0.8193726508731994,0.850141743321444
0.8204843163650948,0.8390629436750694
0.8258543674849188,0.774776549507405
0.8210768122835561,0.8286623333076891
0.8137578502598518,0.8941085619546615
0.8287346637577242,0.6986439496578063
0.8207700306901531,0.8348910309538308
0.818990677007221,0.8508262921390762
0.8095777397710024,0.8771334343670617
0.833285954349711,0.5401280906824626
0.8121797032282687,0.8594098597982528
0.8149305509533779,0.8813538544936748
0.8334326246198723,0.5770036439393078
0.8225118501722529,0.8149157665532182
0.8205176692762124,0.8367585511742129
0.8211728086400905,0.834692512231439
0.81002682655209,0.8809689897515697
0.8173303560599543,0.8662860079186703
0.8183782474063636,0.8468733040935099
0.8269544667532196,0.7308807227952773
0.8161431215937807,0.8501275845385159
0.824436535297458,0.785903033610849
0.817562516809769,0.8463619089866133
0.8109910222870365,0.8939194981427276
0.8148426690647876,0.8711482142273917
0.8195612606465603,0.8441790132418001
0.8279607858128768,0.7437431569003389
0.8298636924278049,0.7245026328850415
0.8170943061744058,0.8712914149984862
0.8182203786936211,0.8478315418451007
0.8192733234538763,0.8352724453043756
0.8235193294523183,0.8027399573230909
0.8056517682808351,0.9161394437623226
0.8111035484591427,0.868075754963709
0.8161467917184269,0.875398151621119
0.8272079964275237,0.7666606339241929
0.8223029494623582,0.8196152118724125
0.8251762884573945,0.7499403360627193
0.8129464299408324,0.8799757115352502
0.8152422709886802,0.8836136267649545
0.8223119906620324,0.8186926103256126
