train_r2,test_r2
0.8293509428976155,0.7226636522344417
0.8111512864807583,0.887131794637994
0.8300365488259422,0.7156523911152245
0.8221274559071408,0.8196456632082625
0.810682021241385,0.8642966313116568
0.8294010457790473,0.735940888774178
0.8231716968218074,0.8060122278748294
0.8307800660849597,0.6679657429220665
0.8208874864555672,0.8232027921979632
0.820377110634026,0.8427611686972984
0.8075174206308066,0.8957747983704626
0.8257536154409075,0.7777541016378341
0.8258031790873747,0.7677494201819205
0.8180459829459905,0.847132424663455
0.8234683733361963,0.8064457820315193
0.8276635163807589,0.7083106477146552
0.8280806283806955,0.7907730281253317
0.8098551135871904,0.8915269883748995
0.8175026732313762,0.8390102481223678
0.8327370064402961,0.6222612900825588
0.825686823165773,0.7521077290336742
0.8225159729738619,0.8165221110173799
0.8253637874223188,0.7915215314059476
0.8274935520891573,0.7310954040497658
0.8072479020959318,0.8842503769300787
0.8200046191232433,0.8357274130255925
0.8220553128081057,0.8213886512734978
0.8310628167626306,0.709215826907883
0.8249082558137659,0.7732007347958461
0.819791654306923,0.8399601543277603
0.8198391908835894,0.8350549572834931
0.8242479509586371,0.7986098573568139
0.8236971977999782,0.8012524872411801
0.8248161363134715,0.7871978332339156
0.8248483077769313,0.7832390854899682
0.819514256841682,0.8433533932935328
0.8281835817950546,0.7552415653500695
0.8147933754781574,0.860070387305199
0.8332668194332715,0.5340361493327106
0.8185645129169614,0.8594343745285851
0.8237366844376497,0.8012206814225817
0.8250170962028418,0.7640543413813071
0.8228022128268453,0.8071638286658154
0.8225743802866579,0.815477049084391
0.8224457307400197,0.8178338482365349
0.8070975440567916,0.8923494919504448
0.8264202606784359,0.7753157241044256
0.8230389175247159,0.8027716144024564
0.8121577752069089,0.8836626685674366
0.8297090320214998,0.6024524885195549
0.814816575570419,0.8883755484420837
0.8353175512745394,0.5999771894972833
0.8136156256298973,0.8966393564494924
0.8244189463157862,0.8019510124909578
0.8156338544338988,0.8920517488955388
0.8220418124191646,0.8227110102952314
0.8278690697262764,0.734749276415964
0.8316324484101655,0.6856975694428372
0.8262647131369458,0.7614597208098595
0.8309843671605375,0.7279956356343491
0.8256188521981688,0.7852905875939644
0.8234636915817297,0.8104669234051677
0.8141380417244201,0.8779931586917519
0.8251392322498208,0.7930440737335503
0.8309844868154919,0.6981825648761634
0.8308502969724819,0.6445101930461237
0.8214603796859772,0.8256436771112166
0.8087988733309572,0.9217139643506725
0.8095591728171048,0.8869115030979123
0.8181437822982758,0.8610925470215546
0.804356436643507,0.8765559468987129
0.8277373100989766,0.6714891752327434
0.8289168138999852,0.6599957828007155
0.8213521466481295,0.8285465614617371
0.8109908683592989,0.8924228141325017
0.825586071091649,0.7117463460091589
0.8247667030943246,0.7870771448263378
0.8308535986870325,0.7175442386163748
0.8126760530447308,0.8837886599850802
0.8085050968683394,0.9036507831470594
0.8245475767267202,0.7806610972491203
0.8251713371902765,0.770200476770501
0.8302228932172933,0.7774857311360773
0.8093805222386812,0.8999708005775735
0.8292209004148781,0.7564480509791551
0.8309407576592911,0.6974758279735478
0.8285632529577299,0.7491586762731013
0.8291091405092705,0.6893806010266631
0.8230555749651125,0.8066906355854233
0.8264618946056566,0.7806036715725744
0.8128215378897767,0.8864517764269028
0.8251284856621555,0.7745058529566096
0.8186889440206533,0.8417663321028919
0.8199524644054921,0.8480248413104612
0.8279657860065179,0.7549591062455485
0.8249802291955924,0.7799701160246147
0.8178294143718318,0.8567443305090139
0.8270374599421402,0.723099185627391
0.8287895822852939,0.7775955641767556
0.8015510054824718,0.9198143384411831
0.8345714127016204,0.5530529174249701
0.8233410339620295,0.8003309964889417
0.8258914272704239,0.7791914815603876
0.832322402028187,0.4628975359859262
0.8310215891283522,0.6822348411913235
0.8246259818306949,0.7903009643844623
0.8249730403854665,0.7853455706106405
0.8345957557680656,0.6253771526139882
0.8320661417352937,0.6836323581010596
0.8314438325398841,0.729015808209939
0.815315216256638,0.8542708374374604
0.8368456625687594,0.5504602820996936
0.8226542734298345,0.8160796573449713
0.8228606526709867,0.814792939483838
0.8220969420913982,0.8218986311430181
0.8289175358990721,0.7281976243027131
0.8016498956937137,0.8858157964052653
0.8223467898020365,0.8026926243510537
0.824862109575514,0.7882992280047723
0.8255479890938408,0.7304777607322059
0.8120007343181661,0.8826625956456526
0.8242666549251505,0.8039947374040781
0.8216584396012093,0.8128076791697774
0.8311778446318567,0.6980588444520255
0.822633472301679,0.8139223234152166
0.8059862419869273,0.8847414870308832
0.8244106404918629,0.8025532797187855
0.8157033983035737,0.8847032117288254
0.8173046371247118,0.8469563971527145
0.8133533365986898,0.891497382624835
0.8334346247992456,0.589265624963935
0.8265495581384573,0.7669863945015447
0.824889927010546,0.7988105564615164
0.8159469665245327,0.8675927219207292
0.8198604278326147,0.8424987133563653
0.8101239407483541,0.8753652147218984
0.8191700581997227,0.8421537316117211
0.830302742127138,0.7357834123768219
0.828080782013652,0.6638065862925264
0.815097711596605,0.8654958029517067
0.8279008719851473,0.7188083155898048
0.821706397051945,0.823624369406035
0.8149092248683405,0.8752551317646994
0.816562795241806,0.859163339864509
0.8282523108850952,0.7083314306045163
0.8177717637879622,0.8658600580079358
0.8264242195646664,0.7701781480190768
0.8226982183127244,0.816232228469117
0.8228388712971069,0.8116097969820222
0.8250150262199275,0.7721997249948281
0.8200948031163298,0.8304746430682037
0.8268334573668165,0.6757869525316896
0.8135402014045449,0.8649149514757436
0.8137585535354527,0.8590902573028848
0.8203061272648614,0.8392385314902843
0.8283081967233729,0.7783776867931993
0.8250539577961223,0.7684107950372581
0.8236002982091091,0.7916046831244947
0.8199762452450067,0.8416292693332084
0.8205332442797599,0.838262658222521
0.8238423608574039,0.8013918811948288
0.8309726291280846,0.47158782725023174
0.816609089753229,0.8527318866363067
0.8119385962568869,0.8652282401007751
0.8122353720942984,0.8557736763540779
0.8183216689572764,0.8571532680074169
0.8154975619342433,0.8664952912687355
0.8233046411627074,0.79611106891476
0.8263944013973927,0.7786755286159981
0.8056871957668693,0.8931458731270254
0.8087048938077537,0.8612893717507214
0.8255631714310243,0.7559707544045935
0.8199121715043051,0.8516273494817693
0.8236426470808507,0.7919467509560054
0.8223970611238177,0.8172670035577558
0.816142464705808,0.8523195191050318
0.8152094882207569,0.8522411806123921
0.8212765913698513,0.8293066681449953
0.8208284173187165,0.8353045601260585
0.8287365061865702,0.7497577627170211
